state,district,per_capita_income,period_start
Orissa,Koraput,37337.75,2023-04-01
Orissa,Koraput,37534.34,2023-05-01
Orissa,Koraput,38207.33,2023-06-01
Orissa,Koraput,38396.31,2023-07-01
Orissa,Koraput,38544.45,2023-08-01
Orissa,Koraput,38856.62,2023-09-01
Orissa,Koraput,38741.09,2023-10-01
Orissa,Koraput,38781.84,2023-11-01
Orissa,Koraput,38515.02,2023-12-01
Orissa,Koraput,38719.31,2024-01-01
Orissa,Koraput,38642.38,2024-02-01
Orissa,Koraput,38635.39,2024-03-01
Orissa,Koraput,38901.28,2024-04-01
Orissa,Koraput,39293.5,2024-05-01
Orissa,Koraput,39818.7,2024-06-01
Orissa,Koraput,39970.19,2024-07-01
Orissa,Koraput,40443.74,2024-08-01
Orissa,Koraput,40316.02,2024-09-01
Orissa,Koraput,40326.51,2024-10-01
Orissa,Koraput,40561.43,2024-11-01
Orissa,Koraput,40384.4,2024-12-01
Orissa,Koraput,40387.2,2025-01-01
Orissa,Koraput,40303.92,2025-02-01
Orissa,Koraput,40511.59,2025-03-01
Orissa,Koraput,40788.93,2025-04-01
Orissa,Koraput,41216.34,2025-05-01
Orissa,Koraput,41675.83,2025-06-01
Orissa,Koraput,41938.99,2025-07-01
Orissa,Koraput,42241.94,2025-08-01
Orissa,Koraput,42174.95,2025-09-01
Orissa,Koraput,42371.42,2025-10-01
Orissa,Koraput,42552.47,2025-11-01
Orissa,Koraput,42069.13,2025-12-01
Orissa,Koraput,42182.99,2026-01-01
Orissa,Koraput,42517.12,2026-02-01
Orissa,Puri,44812.04,2023-01-01
Orissa,Puri,45287.08,2023-02-01
Orissa,Puri,46394.8,2023-03-01
Orissa,Puri,46473.57,2023-04-01
Orissa,Puri,47358.28,2023-05-01
Orissa,Puri,47585.37,2023-06-01
Orissa,Puri,48412.83,2023-07-01
Orissa,Puri,48311.26,2023-08-01
Orissa,Puri,48779.94,2023-09-01
Orissa,Puri,48191.75,2023-10-01
Orissa,Puri,48390.04,2023-11-01
Orissa,Puri,49151.51,2023-12-01
Orissa,Puri,49002.35,2024-01-01
Orissa,Puri,49542.31,2024-02-01
Orissa,Puri,49668.63,2024-03-01
Orissa,Puri,50074.84,2024-04-01
Orissa,Puri,51348.29,2024-05-01
Orissa,Puri,51868.42,2024-06-01
Orissa,Puri,52412.79,2024-07-01
Orissa,Puri,52709.55,2024-08-01
Orissa,Puri,52751.16,2024-09-01
Orissa,Puri,52423.08,2024-10-01
Orissa,Puri,52412.57,2024-11-01
Orissa,Puri,52946.65,2024-12-01
Orissa,Puri,52668.3,2025-01-01
Orissa,Puri,53105.79,2025-02-01
Orissa,Puri,54115.03,2025-03-01
Orissa,Puri,54440.29,2025-04-01
Orissa,Puri,55203.42,2025-05-01
Orissa,Puri,55940.5,2025-06-01
Orissa,Puri,56204.24,2025-07-01
Orissa,Puri,56154.91,2025-08-01
Orissa,Puri,57290.36,2025-09-01
Orissa,Puri,56635.68,2025-10-01
Orissa,Puri,57181.14,2025-11-01
Orissa,Puri,56812.71,2025-12-01
Orissa,Puri,57736.08,2026-01-01
Orissa,Puri,58264.8,2026-02-01
Orissa,Sambalpur,69610.79,2023-01-01
Orissa,Sambalpur,70124.46,2023-02-01
Orissa,Sambalpur,69958.27,2023-03-01
Orissa,Sambalpur,69155.53,2023-04-01
Orissa,Sambalpur,71090.26,2023-05-01
Orissa,Sambalpur,70486.49,2023-06-01
Orissa,Sambalpur,70040.89,2023-07-01
Orissa,Sambalpur,71299.62,2023-08-01
Orissa,Sambalpur,70629.22,2023-09-01
Orissa,Sambalpur,72233.16,2023-10-01
Orissa,Sambalpur,71484.93,2023-11-01
Orissa,Sambalpur,73312.9,2023-12-01
Orissa,Sambalpur,73735.66,2024-01-01
Orissa,Sambalpur,71902.44,2024-02-01
Orissa,Sambalpur,73617.51,2024-03-01
Orissa,Sambalpur,72502.37,2024-04-01
Orissa,Sambalpur,71564.16,2024-05-01
Orissa,Sambalpur,73498.13,2024-06-01
Orissa,Sambalpur,71730.41,2024-07-01
Orissa,Sambalpur,73171.94,2024-08-01
Orissa,Sambalpur,73925.67,2024-09-01
Orissa,Sambalpur,73641.04,2024-10-01
Orissa,Sambalpur,74274.43,2024-11-01
Orissa,Sambalpur,74587.74,2024-12-01
Orissa,Sambalpur,74375.89,2025-01-01
Orissa,Sambalpur,75253.18,2025-02-01
Orissa,Sambalpur,74541.27,2025-03-01
Orissa,Sambalpur,75245.11,2025-04-01
Orissa,Sambalpur,74788.53,2025-05-01
Orissa,Sambalpur,74917.95,2025-06-01
Orissa,Sambalpur,75637.2,2025-07-01
Orissa,Sambalpur,76800.74,2025-08-01
Orissa,Sambalpur,76639.88,2025-09-01
Orissa,Sambalpur,77213.65,2025-10-01
Orissa,Sambalpur,77278.09,2025-11-01
Orissa,Sambalpur,77226.9,2025-12-01
Orissa,Sambalpur,78876.78,2026-01-01
Orissa,Sambalpur,77151.59,2026-02-01
Orissa,Sundargarh,88583.63,2023-01-01
Orissa,Sundargarh,89591.62,2023-02-01
Orissa,Sundargarh,89242.68,2023-03-01
Orissa,Sundargarh,89790.13,2023-04-01
Orissa,Sundargarh,92906.09,2023-05-01
Orissa,Sundargarh,92056.74,2023-06-01
Orissa,Sundargarh,92256.09,2023-07-01
Orissa,Sundargarh,94833.63,2023-08-01
Orissa,Sundargarh,93655.38,2023-09-01
Orissa,Sundargarh,95835.53,2023-10-01
Orissa,Sundargarh,95317.47,2023-11-01
Orissa,Sundargarh,95553.73,2023-12-01
Orissa,Sundargarh,93920.8,2024-01-01
Orissa,Sundargarh,93955.24,2024-02-01
Orissa,Sundargarh,95746.36,2024-03-01
Orissa,Sundargarh,95543.41,2024-04-01
Orissa,Sundargarh,96867.5,2024-05-01
Orissa,Sundargarh,98919.91,2024-06-01
Orissa,Sundargarh,99975.65,2024-07-01
Orissa,Sundargarh,100016.81,2024-08-01
Orissa,Sundargarh,99826.27,2024-09-01
Orissa,Sundargarh,99465.71,2024-10-01
Orissa,Sundargarh,100707.18,2024-11-01
Orissa,Sundargarh,99551.29,2024-12-01
Orissa,Sundargarh,100719.68,2025-01-01
Orissa,Sundargarh,100407.62,2025-02-01
Orissa,Sundargarh,99532.43,2025-03-01
Orissa,Sundargarh,100863.02,2025-04-01
Orissa,Sundargarh,101065.45,2025-05-01
Orissa,Sundargarh,102161.78,2025-06-01
Orissa,Sundargarh,103124.83,2025-07-01
Orissa,Sundargarh,106445.46,2025-08-01
Orissa,Sundargarh,106914.76,2025-09-01
Orissa,Sundargarh,107516.89,2025-10-01
Orissa,Sundargarh,105126.59,2025-11-01
Orissa,Sundargarh,107677.99,2025-12-01
Orissa,Sundargarh,106039.89,2026-01-01
Orissa,Sundargarh,107692.39,2026-02-01
Punjab,Amritsar,66452.13,2023-01-01
Punjab,Amritsar,66847.59,2023-02-01
Punjab,Amritsar,67339.3,2023-03-01
Punjab,Amritsar,66769.51,2023-04-01
Punjab,Amritsar,67046.38,2023-05-01
Punjab,Amritsar,67420.64,2023-06-01
Punjab,Amritsar,67133.78,2023-07-01
Punjab,Amritsar,67546.69,2023-08-01
Punjab,Amritsar,67778.85,2023-09-01
Punjab,Amritsar,67969.91,2023-10-01
Punjab,Amritsar,69167.59,2023-11-01
Punjab,Amritsar,69635.23,2023-12-01
Punjab,Amritsar,69798.2,2024-01-01
Punjab,Amritsar,69144.99,2024-02-01
Punjab,Amritsar,70661.58,2024-03-01
Punjab,Amritsar,70569.79,2024-04-01
Punjab,Amritsar,70292.22,2024-05-01
Punjab,Amritsar,69785.62,2024-06-01
Punjab,Amritsar,69278.89,2024-07-01
Punjab,Amritsar,69763.14,2024-08-01
Punjab,Amritsar,70858.28,2024-09-01
Punjab,Amritsar,70788.8,2024-10-01
Punjab,Amritsar,71210.24,2024-11-01
Punjab,Amritsar,72535.6,2024-12-01
Punjab,Amritsar,72819.8,2025-01-01
Punjab,Amritsar,73500.88,2025-02-01
Punjab,Amritsar,73406.7,2025-03-01
Punjab,Amritsar,72529.98,2025-04-01
Punjab,Amritsar,72440.11,2025-05-01
Punjab,Amritsar,72468.47,2025-06-01
Punjab,Amritsar,72101.47,2025-07-01
Punjab,Amritsar,72288.53,2025-08-01
Punjab,Amritsar,73609.52,2025-09-01
Punjab,Amritsar,73944.67,2025-10-01
Punjab,Amritsar,74523.38,2025-11-01
Punjab,Amritsar,75203.16,2025-12-01
Punjab,Amritsar,75155.95,2026-01-01
Punjab,Amritsar,76334.19,2026-02-01
Punjab,Gurdaspur,71263.96,2023-01-01
Punjab,Gurdaspur,71494.12,2023-02-01
Punjab,Gurdaspur,72335.22,2023-03-01
Punjab,Gurdaspur,73158.24,2023-04-01
Punjab,Gurdaspur,73610.63,2023-05-01
Punjab,Gurdaspur,74169.53,2023-06-01
Punjab,Gurdaspur,74715.7,2023-07-01
Punjab,Gurdaspur,74559.25,2023-08-01
Punjab,Gurdaspur,74792.33,2023-09-01
Punjab,Gurdaspur,74020.19,2023-10-01
Punjab,Gurdaspur,74131.89,2023-11-01
Punjab,Gurdaspur,74974.99,2023-12-01
Punjab,Gurdaspur,75196.47,2024-01-01
Punjab,Gurdaspur,75766.06,2024-02-01
Punjab,Gurdaspur,76495.23,2024-03-01
Punjab,Gurdaspur,77221.1,2024-04-01
Punjab,Gurdaspur,77561.12,2024-05-01
Punjab,Gurdaspur,77990.99,2024-06-01
Punjab,Gurdaspur,78439.7,2024-07-01
Punjab,Gurdaspur,79006.73,2024-08-01
Punjab,Gurdaspur,78906.65,2024-09-01
Punjab,Gurdaspur,78802.32,2024-10-01
Punjab,Gurdaspur,78145.36,2024-11-01
Punjab,Gurdaspur,78861.88,2024-12-01
Punjab,Gurdaspur,78998.08,2025-01-01
Punjab,Gurdaspur,79676.1,2025-02-01
Punjab,Gurdaspur,79996.86,2025-03-01
Punjab,Gurdaspur,81164.63,2025-04-01
Punjab,Gurdaspur,81441.58,2025-05-01
Punjab,Gurdaspur,81903.75,2025-06-01
Punjab,Gurdaspur,82872.28,2025-07-01
Punjab,Gurdaspur,82587.46,2025-08-01
Punjab,Gurdaspur,83004.05,2025-09-01
Punjab,Gurdaspur,82508.37,2025-10-01
Punjab,Gurdaspur,83334.41,2025-11-01
Punjab,Gurdaspur,82715.62,2025-12-01
Punjab,Gurdaspur,83342.05,2026-01-01
Punjab,Gurdaspur,83828.72,2026-02-01
Punjab,Hoshiarpur,70176.61,2023-01-01
Punjab,Hoshiarpur,71361.42,2023-02-01
Punjab,Hoshiarpur,70478.33,2023-03-01
Punjab,Hoshiarpur,71149.13,2023-04-01
Punjab,Hoshiarpur,70698.84,2023-05-01
Punjab,Hoshiarpur,71438.55,2023-06-01
Punjab,Hoshiarpur,72309.24,2023-07-01
Punjab,Hoshiarpur,72294.69,2023-08-01
Punjab,Hoshiarpur,72114.15,2023-09-01
Punjab,Hoshiarpur,73222.55,2023-10-01
Punjab,Hoshiarpur,74322.58,2023-11-01
Punjab,Hoshiarpur,74435.94,2023-12-01
Punjab,Hoshiarpur,75929.51,2024-01-01
Punjab,Hoshiarpur,74684.95,2024-02-01
Punjab,Hoshiarpur,74743.53,2024-03-01
Punjab,Hoshiarpur,74940.21,2024-04-01
Punjab,Hoshiarpur,76644.06,2024-05-01
Punjab,Hoshiarpur,77010.6,2024-06-01
Punjab,Hoshiarpur,75766.13,2024-07-01
Punjab,Hoshiarpur,76490.97,2024-08-01
Punjab,Hoshiarpur,77266.46,2024-09-01
Punjab,Hoshiarpur,78387.9,2024-10-01
Punjab,Hoshiarpur,80296.33,2024-11-01
Punjab,Hoshiarpur,80780.67,2024-12-01
Punjab,Hoshiarpur,81554.79,2025-01-01
Punjab,Hoshiarpur,81728.48,2025-02-01
Punjab,Hoshiarpur,80985.04,2025-03-01
Punjab,Hoshiarpur,81227.57,2025-04-01
Punjab,Hoshiarpur,80313.55,2025-05-01
Punjab,Hoshiarpur,81514.54,2025-06-01
Punjab,Hoshiarpur,82616.33,2025-07-01
Punjab,Hoshiarpur,82931.88,2025-08-01
Punjab,Hoshiarpur,84180.42,2025-09-01
Punjab,Hoshiarpur,84488.03,2025-10-01
Punjab,Hoshiarpur,84874.86,2025-11-01
Punjab,Hoshiarpur,86207.29,2025-12-01
Punjab,Hoshiarpur,85911.54,2026-01-01
Punjab,Hoshiarpur,85664.97,2026-02-01
Punjab,Jalandhar,87065.12,2023-01-01
Punjab,Jalandhar,86659.96,2023-02-01
Punjab,Jalandhar,88104.29,2023-03-01
Punjab,Jalandhar,88000.65,2023-04-01
Punjab,Jalandhar,88967.56,2023-05-01
Punjab,Jalandhar,89497.5,2023-06-01
Punjab,Jalandhar,89680.76,2023-07-01
Punjab,Jalandhar,90169.84,2023-08-01
Punjab,Jalandhar,89534.96,2023-09-01
Punjab,Jalandhar,88765.78,2023-10-01
Punjab,Jalandhar,88483.65,2023-11-01
Punjab,Jalandhar,88882.92,2023-12-01
Punjab,Jalandhar,89628.07,2024-01-01
Punjab,Jalandhar,90024.15,2024-02-01
Punjab,Jalandhar,90059.76,2024-03-01
Punjab,Jalandhar,90906.02,2024-04-01
Punjab,Jalandhar,91795.07,2024-05-01
Punjab,Jalandhar,92233.64,2024-06-01
Punjab,Jalandhar,91874.37,2024-07-01
Punjab,Jalandhar,93184.88,2024-08-01
Punjab,Jalandhar,92129.05,2024-09-01
Punjab,Jalandhar,91493.96,2024-10-01
Punjab,Jalandhar,92083.66,2024-11-01
Punjab,Jalandhar,91903.37,2024-12-01
Punjab,Jalandhar,91947.63,2025-01-01
Punjab,Jalandhar,92574.69,2025-02-01
Punjab,Jalandhar,94057.9,2025-03-01
Punjab,Jalandhar,94530.8,2025-04-01
Punjab,Jalandhar,95378.07,2025-05-01
Punjab,Jalandhar,95613.9,2025-06-01
Punjab,Jalandhar,96178.05,2025-07-01
Punjab,Jalandhar,95679.02,2025-08-01
Punjab,Jalandhar,95618.84,2025-09-01
Punjab,Jalandhar,95239.6,2025-10-01
Punjab,Jalandhar,94343.65,2025-11-01
Punjab,Jalandhar,95210.74,2025-12-01
Punjab,Jalandhar,95622.11,2026-01-01
Punjab,Jalandhar,96096.13,2026-02-01
Punjab,Kapurthala,91451.31,2023-01-01
Punjab,Kapurthala,90710.85,2023-02-01
Punjab,Kapurthala,91074.26,2023-03-01
Punjab,Kapurthala,91175.85,2023-04-01
Punjab,Kapurthala,92715.25,2023-05-01
Punjab,Kapurthala,92893.6,2023-06-01
Punjab,Kapurthala,94226.8,2023-07-01
Punjab,Kapurthala,94693.66,2023-08-01
Punjab,Kapurthala,95558.49,2023-09-01
Punjab,Kapurthala,95729.29,2023-10-01
Punjab,Kapurthala,95823.41,2023-11-01
Punjab,Kapurthala,96345.61,2023-12-01
Punjab,Kapurthala,95444.64,2024-01-01
Punjab,Kapurthala,95485.55,2024-02-01
Punjab,Kapurthala,95998.28,2024-03-01
Punjab,Kapurthala,96516.49,2024-04-01
Punjab,Kapurthala,96611.08,2024-05-01
Punjab,Kapurthala,97951.21,2024-06-01
Punjab,Kapurthala,98000.13,2024-07-01
Punjab,Kapurthala,99057.88,2024-08-01
Punjab,Kapurthala,100474.67,2024-09-01
Punjab,Kapurthala,100914.32,2024-10-01
Punjab,Kapurthala,99996.43,2024-11-01
Punjab,Kapurthala,99925.08,2024-12-01
Punjab,Kapurthala,99955.99,2025-01-01
Punjab,Kapurthala,99661.38,2025-02-01
Punjab,Kapurthala,100873.58,2025-03-01
Punjab,Kapurthala,100800.72,2025-04-01
Punjab,Kapurthala,101288.11,2025-05-01
Punjab,Kapurthala,102789.45,2025-06-01
Punjab,Kapurthala,102751.75,2025-07-01
Punjab,Kapurthala,104322.4,2025-08-01
Punjab,Kapurthala,105396.84,2025-09-01
Punjab,Kapurthala,105629.81,2025-10-01
Punjab,Kapurthala,105905.26,2025-11-01
Punjab,Kapurthala,105114.51,2025-12-01
Punjab,Kapurthala,105584.7,2026-01-01
Punjab,Kapurthala,104772.69,2026-02-01
Punjab,Ludhiana,138754.86,2023-01-01
Punjab,Ludhiana,141852.7,2023-02-01
Punjab,Ludhiana,143957.03,2023-03-01
Punjab,Ludhiana,143958.86,2023-04-01
Punjab,Ludhiana,144942.6,2023-05-01
Punjab,Ludhiana,145969.99,2023-06-01
Punjab,Ludhiana,146141.42,2023-07-01
Punjab,Ludhiana,145812.33,2023-08-01
Punjab,Ludhiana,145467.16,2023-09-01
Punjab,Ludhiana,147058.28,2023-10-01
Punjab,Ludhiana,144883.66,2023-11-01
Punjab,Ludhiana,145587.29,2023-12-01
Punjab,Ludhiana,147083.49,2024-01-01
Punjab,Ludhiana,150679.69,2024-02-01
Punjab,Ludhiana,150677.12,2024-03-01
Punjab,Ludhiana,150482.21,2024-04-01
Punjab,Ludhiana,153224.06,2024-05-01
Punjab,Ludhiana,152618.02,2024-06-01
Punjab,Ludhiana,154452.97,2024-07-01
Punjab,Ludhiana,153693.13,2024-08-01
Punjab,Ludhiana,154208.97,2024-09-01
Punjab,Ludhiana,152511.51,2024-10-01
Punjab,Ludhiana,155315.39,2024-11-01
Punjab,Ludhiana,156365.0,2024-12-01
Punjab,Ludhiana,156189.01,2025-01-01
Punjab,Ludhiana,157187.1,2025-02-01
Punjab,Ludhiana,160517.87,2025-03-01
Punjab,Ludhiana,162188.57,2025-04-01
Punjab,Ludhiana,159863.05,2025-05-01
Punjab,Ludhiana,160594.06,2025-06-01
Punjab,Ludhiana,164201.2,2025-07-01
Punjab,Ludhiana,161571.19,2025-08-01
Punjab,Ludhiana,162073.46,2025-09-01
Punjab,Ludhiana,161410.25,2025-10-01
Punjab,Ludhiana,164645.39,2025-11-01
Punjab,Ludhiana,163052.64,2025-12-01
Punjab,Ludhiana,165269.74,2026-01-01
Punjab,Ludhiana,167418.63,2026-02-01
Punjab,Patiala,108374.45,2023-01-01
Punjab,Patiala,107935.61,2023-02-01
Punjab,Patiala,109040.79,2023-03-01
Punjab,Patiala,107643.49,2023-04-01
Punjab,Patiala,109141.87,2023-05-01
Punjab,Patiala,109503.2,2023-06-01
Punjab,Patiala,109195.66,2023-07-01
Punjab,Patiala,111103.03,2023-08-01
Punjab,Patiala,111390.49,2023-09-01
Punjab,Patiala,112562.68,2023-10-01
Punjab,Patiala,113734.46,2023-11-01
Punjab,Patiala,113148.45,2023-12-01
Punjab,Patiala,113117.55,2024-01-01
Punjab,Patiala,112821.8,2024-02-01
Punjab,Patiala,114008.18,2024-03-01
Punjab,Patiala,112774.51,2024-04-01
Punjab,Patiala,114310.72,2024-05-01
Punjab,Patiala,114891.92,2024-06-01
Punjab,Patiala,114672.04,2024-07-01
Punjab,Patiala,116500.68,2024-08-01
Punjab,Patiala,116268.75,2024-09-01
Punjab,Patiala,118293.75,2024-10-01
Punjab,Patiala,118874.16,2024-11-01
Punjab,Patiala,117877.61,2024-12-01
Punjab,Patiala,118358.14,2025-01-01
Punjab,Patiala,118716.94,2025-02-01
Punjab,Patiala,118731.93,2025-03-01
Punjab,Patiala,118195.92,2025-04-01
Punjab,Patiala,118733.14,2025-05-01
Punjab,Patiala,118216.29,2025-06-01
Punjab,Patiala,119399.93,2025-07-01
Punjab,Patiala,121356.68,2025-08-01
Punjab,Patiala,122377.55,2025-09-01
Punjab,Patiala,123248.81,2025-10-01
Punjab,Patiala,123108.29,2025-11-01
Punjab,Patiala,124919.48,2025-12-01
Punjab,Patiala,123827.37,2026-01-01
Punjab,Patiala,124816.04,2026-02-01
Punjab,Sangrur,71486.93,2023-01-01
Punjab,Sangrur,72992.65,2023-02-01
Punjab,Sangrur,73625.37,2023-03-01
Punjab,Sangrur,75186.35,2023-04-01
Punjab,Sangrur,75495.32,2023-05-01
Punjab,Sangrur,76996.16,2023-06-01
Punjab,Sangrur,76648.73,2023-07-01
Punjab,Sangrur,78554.11,2023-08-01
Punjab,Sangrur,78106.25,2023-09-01
Punjab,Sangrur,77780.69,2023-10-01
Punjab,Sangrur,78477.34,2023-11-01
Punjab,Sangrur,79166.59,2023-12-01
Punjab,Sangrur,77704.72,2024-01-01
Punjab,Sangrur,78265.59,2024-02-01
Punjab,Sangrur,80420.29,2024-03-01
Punjab,Sangrur,80996.83,2024-04-01
Punjab,Sangrur,82777.38,2024-05-01
Punjab,Sangrur,82271.8,2024-06-01
Punjab,Sangrur,84227.22,2024-07-01
Punjab,Sangrur,83657.41,2024-08-01
Punjab,Sangrur,84526.44,2024-09-01
Punjab,Sangrur,85227.22,2024-10-01
Punjab,Sangrur,84587.21,2024-11-01
Punjab,Sangrur,84382.53,2024-12-01
Punjab,Sangrur,86294.93,2025-01-01
Punjab,Sangrur,86400.46,2025-02-01
Punjab,Sangrur,88189.45,2025-03-01
Punjab,Sangrur,87985.11,2025-04-01
Punjab,Sangrur,89191.05,2025-05-01
Punjab,Sangrur,89831.86,2025-06-01
Punjab,Sangrur,90682.64,2025-07-01
Punjab,Sangrur,91602.96,2025-08-01
Punjab,Sangrur,92864.6,2025-09-01
Punjab,Sangrur,90749.48,2025-10-01
Punjab,Sangrur,91961.23,2025-11-01
Punjab,Sangrur,91207.59,2025-12-01
Punjab,Sangrur,91430.36,2026-01-01
Punjab,Sangrur,93040.33,2026-02-01
Rajasthan,Ajmer,65880.87,2023-01-01
Rajasthan,Ajmer,66645.89,2023-02-01
Rajasthan,Ajmer,66218.55,2023-03-01
Rajasthan,Ajmer,65499.66,2023-04-01
Rajasthan,Ajmer,65960.12,2023-05-01
Rajasthan,Ajmer,66099.11,2023-06-01
Rajasthan,Ajmer,66105.11,2023-07-01
Rajasthan,Ajmer,66988.7,2023-08-01
Rajasthan,Ajmer,67423.63,2023-09-01
Rajasthan,Ajmer,68207.99,2023-10-01
Rajasthan,Ajmer,68730.97,2023-11-01
Rajasthan,Ajmer,68304.59,2023-12-01
Rajasthan,Ajmer,68442.84,2024-01-01
Rajasthan,Ajmer,68569.6,2024-02-01
Rajasthan,Ajmer,68356.16,2024-03-01
Rajasthan,Ajmer,68644.38,2024-04-01
Rajasthan,Ajmer,68869.29,2024-05-01
Rajasthan,Ajmer,69097.62,2024-06-01
Rajasthan,Ajmer,68791.62,2024-07-01
Rajasthan,Ajmer,69779.47,2024-08-01
Rajasthan,Ajmer,70101.81,2024-09-01
Rajasthan,Ajmer,71111.32,2024-10-01
Rajasthan,Ajmer,70551.34,2024-11-01
Rajasthan,Ajmer,71022.55,2024-12-01
Rajasthan,Ajmer,71957.37,2025-01-01
Rajasthan,Ajmer,71827.8,2025-02-01
Rajasthan,Ajmer,71438.29,2025-03-01
Rajasthan,Ajmer,71643.42,2025-04-01
Rajasthan,Ajmer,71804.18,2025-05-01
Rajasthan,Ajmer,71084.26,2025-06-01
Rajasthan,Ajmer,71940.65,2025-07-01
Rajasthan,Ajmer,72297.31,2025-08-01
Rajasthan,Ajmer,73164.43,2025-09-01
Rajasthan,Ajmer,73036.59,2025-10-01
Rajasthan,Ajmer,73979.78,2025-11-01
Rajasthan,Ajmer,74731.56,2025-12-01
Rajasthan,Ajmer,74322.11,2026-01-01
Rajasthan,Ajmer,74156.73,2026-02-01
Rajasthan,Alwar,62502.22,2023-01-01
Rajasthan,Alwar,61684.14,2023-02-01
Rajasthan,Alwar,62352.73,2023-03-01
Rajasthan,Alwar,62211.89,2023-04-01
Rajasthan,Alwar,63753.56,2023-05-01
Rajasthan,Alwar,63587.46,2023-06-01
Rajasthan,Alwar,64050.56,2023-07-01
Rajasthan,Alwar,66220.46,2023-08-01
Rajasthan,Alwar,65761.46,2023-09-01
Rajasthan,Alwar,66164.81,2023-10-01
Rajasthan,Alwar,67457.73,2023-11-01
Rajasthan,Alwar,67143.84,2023-12-01
Rajasthan,Alwar,66949.3,2024-01-01
Rajasthan,Alwar,67837.2,2024-02-01
Rajasthan,Alwar,67400.04,2024-03-01
Rajasthan,Alwar,68882.15,2024-04-01
Rajasthan,Alwar,69348.11,2024-05-01
Rajasthan,Alwar,70301.23,2024-06-01
Rajasthan,Alwar,69781.08,2024-07-01
Rajasthan,Alwar,71496.08,2024-08-01
Rajasthan,Alwar,71771.78,2024-09-01
Rajasthan,Alwar,72413.01,2024-10-01
Rajasthan,Alwar,71131.13,2024-11-01
Rajasthan,Alwar,72376.87,2024-12-01
Rajasthan,Alwar,71346.03,2025-01-01
Rajasthan,Alwar,72683.75,2025-02-01
Rajasthan,Alwar,72947.58,2025-03-01
Rajasthan,Alwar,73434.82,2025-04-01
Rajasthan,Alwar,73254.45,2025-05-01
Rajasthan,Alwar,75985.59,2025-06-01
Rajasthan,Alwar,76169.09,2025-07-01
Rajasthan,Alwar,76010.61,2025-08-01
Rajasthan,Alwar,76756.37,2025-09-01
Rajasthan,Alwar,77991.29,2025-10-01
Rajasthan,Alwar,78002.22,2025-11-01
Rajasthan,Alwar,77032.15,2025-12-01
Rajasthan,Alwar,77022.29,2026-01-01
Rajasthan,Alwar,78141.46,2026-02-01
Rajasthan,Banswara,33431.39,2023-01-01
Rajasthan,Banswara,33225.17,2023-02-01
Rajasthan,Banswara,33663.49,2023-03-01
Rajasthan,Banswara,34525.75,2023-04-01
Rajasthan,Banswara,34960.03,2023-05-01
Rajasthan,Banswara,34432.18,2023-06-01
Rajasthan,Banswara,35175.17,2023-07-01
Rajasthan,Banswara,35119.46,2023-08-01
Rajasthan,Banswara,35137.51,2023-09-01
Rajasthan,Banswara,35214.37,2023-10-01
Rajasthan,Banswara,34330.8,2023-11-01
Rajasthan,Banswara,35475.7,2023-12-01
Rajasthan,Banswara,34803.82,2024-01-01
Rajasthan,Banswara,35365.76,2024-02-01
Rajasthan,Banswara,36446.15,2024-03-01
Rajasthan,Banswara,36210.4,2024-04-01
Rajasthan,Banswara,36677.11,2024-05-01
Rajasthan,Banswara,36525.52,2024-06-01
Rajasthan,Banswara,37031.78,2024-07-01
Rajasthan,Banswara,36932.07,2024-08-01
Rajasthan,Banswara,36862.54,2024-09-01
Rajasthan,Banswara,37137.72,2024-10-01
Rajasthan,Banswara,36635.12,2024-11-01
Rajasthan,Banswara,37475.5,2024-12-01
Rajasthan,Banswara,38010.86,2025-01-01
Rajasthan,Banswara,37968.84,2025-02-01
Rajasthan,Banswara,37863.68,2025-03-01
Rajasthan,Banswara,38393.75,2025-04-01
Rajasthan,Banswara,38825.25,2025-05-01
Rajasthan,Banswara,39426.31,2025-06-01
Rajasthan,Banswara,38583.67,2025-07-01
Rajasthan,Banswara,39411.23,2025-08-01
Rajasthan,Banswara,38950.34,2025-09-01
Rajasthan,Banswara,38980.35,2025-10-01
Rajasthan,Banswara,39370.22,2025-11-01
Rajasthan,Banswara,39168.9,2025-12-01
Rajasthan,Banswara,39021.57,2026-01-01
Rajasthan,Banswara,39518.75,2026-02-01
Rajasthan,Barmer,26795.57,2023-01-01
Rajasthan,Barmer,26872.17,2023-02-01
Rajasthan,Barmer,27360.01,2023-03-01
Rajasthan,Barmer,26830.41,2023-04-01
Rajasthan,Barmer,27019.74,2023-05-01
Rajasthan,Barmer,27295.8,2023-06-01
Rajasthan,Barmer,26522.88,2023-07-01
Rajasthan,Barmer,26704.27,2023-08-01
Rajasthan,Barmer,27258.4,2023-09-01
Rajasthan,Barmer,27431.49,2023-10-01
Rajasthan,Barmer,27500.57,2023-11-01
Rajasthan,Barmer,27808.87,2023-12-01
Rajasthan,Barmer,28269.86,2024-01-01
Rajasthan,Barmer,28058.05,2024-02-01
Rajasthan,Barmer,28138.43,2024-03-01
Rajasthan,Barmer,28133.31,2024-04-01
Rajasthan,Barmer,27799.91,2024-05-01
Rajasthan,Barmer,27782.83,2024-06-01
Rajasthan,Barmer,27666.03,2024-07-01
Rajasthan,Barmer,27960.81,2024-08-01
Rajasthan,Barmer,28596.51,2024-09-01
Rajasthan,Barmer,28714.16,2024-10-01
Rajasthan,Barmer,29038.7,2024-11-01
