state,district,period_start,festival,celebration_pct
Punjab,Sangrur,2022-08-08,Muharram/Ashura,0.0154
Punjab,Sangrur,2022-01-01,New Year's Day,0.65
Punjab,Sangrur,2022-08-11,Raksha Bandhan (Rakhi),0.2887
Punjab,Sangrur,2022-04-10,Rama Navami,0.3079
Punjab,Sangrur,2022-05-03,Ramzan Id/Eid-ul-Fitar,0.0183
Punjab,Sangrur,2022-01-26,Republic Day,0.95
Punjab,Sangrur,2022-04-14,Vaisakhi,0.4674
Rajasthan,Ajmer,2022-04-14,Ambedkar Jayanti,0.75
Rajasthan,Ajmer,2022-07-10,Bakr Id/Eid ul-Adha,0.0862
Rajasthan,Ajmer,2022-10-26,Bhai Duj,0.6637
Rajasthan,Ajmer,2022-05-16,Buddha Purnima/Vesak,0.0798
Rajasthan,Ajmer,2022-04-02,Chaitra Sukhladi,0.6194
Rajasthan,Ajmer,2022-10-24,Diwali/Deepavali,0.7964
Rajasthan,Ajmer,2022-10-05,Dussehra,0.7522
Rajasthan,Ajmer,2022-09-26,First Day of Sharad Navratri,0.6637
Rajasthan,Ajmer,2022-10-25,Govardhan Puja,0.7079
Rajasthan,Ajmer,2022-01-09,Guru Govind Singh Jayanti,0.0121
Rajasthan,Ajmer,2022-12-29,Guru Govind Singh Jayanti,0.0121
Rajasthan,Ajmer,2022-11-08,Guru Nanak Jayanti,0.0121
Rajasthan,Ajmer,2022-11-24,Guru Tegh Bahadur's Martyrdom Day,0.0109
Rajasthan,Ajmer,2022-02-15,Hazarat Ali's Birthday,0.0544
Rajasthan,Ajmer,2022-03-18,Holi,0.7522
Rajasthan,Ajmer,2022-03-17,Holika Dahana,0.7079
Rajasthan,Ajmer,2022-08-15,Independence Day,0.95
Rajasthan,Ajmer,2022-04-29,Jamat Ul-Vida,0.0771
Rajasthan,Ajmer,2022-08-19,Janmashtami,0.7522
Rajasthan,Ajmer,2022-08-18,Janmashtami (Smarta),0.7522
Rajasthan,Ajmer,2022-10-13,Karaka Chaturthi (Karva Chauth),0.4867
Rajasthan,Ajmer,2022-03-01,Maha Shivaratri/Shivaratri,0.7079
Rajasthan,Ajmer,2022-02-26,Maharishi Dayanand Saraswati Jayanti,0.354
Rajasthan,Ajmer,2022-10-02,Mahatma Gandhi Jayanti,0.95
Rajasthan,Ajmer,2022-01-14,Makar Sankranti,0.7079
Rajasthan,Ajmer,2022-10-09,Milad un-Nabi/Id-e-Milad,0.0771
Rajasthan,Ajmer,2022-08-08,Muharram/Ashura,0.0726
Rajasthan,Ajmer,2022-01-01,New Year's Day,0.65
Rajasthan,Ajmer,2022-08-11,Raksha Bandhan (Rakhi),0.6637
Rajasthan,Ajmer,2022-04-10,Rama Navami,0.7079
Rajasthan,Ajmer,2022-05-03,Ramzan Id/Eid-ul-Fitar,0.0862
Rajasthan,Ajmer,2022-01-26,Republic Day,0.95
Rajasthan,Ajmer,2022-02-05,Vasant Panchami,0.5309
Rajasthan,Alwar,2022-04-14,Ambedkar Jayanti,0.75
Rajasthan,Alwar,2022-07-10,Bakr Id/Eid ul-Adha,0.0862
Rajasthan,Alwar,2022-10-26,Bhai Duj,0.6637
Rajasthan,Alwar,2022-05-16,Buddha Purnima/Vesak,0.0798
Rajasthan,Alwar,2022-04-02,Chaitra Sukhladi,0.6194
Rajasthan,Alwar,2022-10-24,Diwali/Deepavali,0.7964
Rajasthan,Alwar,2022-10-05,Dussehra,0.7522
Rajasthan,Alwar,2022-09-26,First Day of Sharad Navratri,0.6637
Rajasthan,Alwar,2022-10-25,Govardhan Puja,0.7079
Rajasthan,Alwar,2022-01-09,Guru Govind Singh Jayanti,0.0121
Rajasthan,Alwar,2022-12-29,Guru Govind Singh Jayanti,0.0121
Rajasthan,Alwar,2022-11-08,Guru Nanak Jayanti,0.0121
Rajasthan,Alwar,2022-11-24,Guru Tegh Bahadur's Martyrdom Day,0.0109
Rajasthan,Alwar,2022-02-15,Hazarat Ali's Birthday,0.0544
Rajasthan,Alwar,2022-03-18,Holi,0.7522
Rajasthan,Alwar,2022-03-17,Holika Dahana,0.7079
Rajasthan,Alwar,2022-08-15,Independence Day,0.95
Rajasthan,Alwar,2022-04-29,Jamat Ul-Vida,0.0771
Rajasthan,Alwar,2022-08-19,Janmashtami,0.7522
Rajasthan,Alwar,2022-08-18,Janmashtami (Smarta),0.7522
Rajasthan,Alwar,2022-10-13,Karaka Chaturthi (Karva Chauth),0.4867
Rajasthan,Alwar,2022-03-01,Maha Shivaratri/Shivaratri,0.7079
Rajasthan,Alwar,2022-02-26,Maharishi Dayanand Saraswati Jayanti,0.354
Rajasthan,Alwar,2022-10-02,Mahatma Gandhi Jayanti,0.95
Rajasthan,Alwar,2022-01-14,Makar Sankranti,0.7079
Rajasthan,Alwar,2022-10-09,Milad un-Nabi/Id-e-Milad,0.0771
Rajasthan,Alwar,2022-08-08,Muharram/Ashura,0.0726
Rajasthan,Alwar,2022-01-01,New Year's Day,0.65
Rajasthan,Alwar,2022-08-11,Raksha Bandhan (Rakhi),0.6637
Rajasthan,Alwar,2022-04-10,Rama Navami,0.7079
Rajasthan,Alwar,2022-05-03,Ramzan Id/Eid-ul-Fitar,0.0862
Rajasthan,Alwar,2022-01-26,Republic Day,0.95
Rajasthan,Alwar,2022-02-05,Vasant Panchami,0.5309
Rajasthan,Banswara,2022-04-14,Ambedkar Jayanti,0.75
Rajasthan,Banswara,2022-07-10,Bakr Id/Eid ul-Adha,0.0862
Rajasthan,Banswara,2022-10-26,Bhai Duj,0.6637
Rajasthan,Banswara,2022-05-16,Buddha Purnima/Vesak,0.0798
Rajasthan,Banswara,2022-04-02,Chaitra Sukhladi,0.6194
Rajasthan,Banswara,2022-10-24,Diwali/Deepavali,0.7964
Rajasthan,Banswara,2022-10-05,Dussehra,0.7522
Rajasthan,Banswara,2022-09-26,First Day of Sharad Navratri,0.6637
Rajasthan,Banswara,2022-10-25,Govardhan Puja,0.7079
Rajasthan,Banswara,2022-01-09,Guru Govind Singh Jayanti,0.0121
Rajasthan,Banswara,2022-12-29,Guru Govind Singh Jayanti,0.0121
Rajasthan,Banswara,2022-11-08,Guru Nanak Jayanti,0.0121
Rajasthan,Banswara,2022-11-24,Guru Tegh Bahadur's Martyrdom Day,0.0109
Rajasthan,Banswara,2022-02-15,Hazarat Ali's Birthday,0.0544
Rajasthan,Banswara,2022-03-18,Holi,0.7522
Rajasthan,Banswara,2022-03-17,Holika Dahana,0.7079
Rajasthan,Banswara,2022-08-15,Independence Day,0.95
Rajasthan,Banswara,2022-04-29,Jamat Ul-Vida,0.0771
Rajasthan,Banswara,2022-08-19,Janmashtami,0.7522
Rajasthan,Banswara,2022-08-18,Janmashtami (Smarta),0.7522
Rajasthan,Banswara,2022-10-13,Karaka Chaturthi (Karva Chauth),0.4867
Rajasthan,Banswara,2022-03-01,Maha Shivaratri/Shivaratri,0.7079
Rajasthan,Banswara,2022-02-26,Maharishi Dayanand Saraswati Jayanti,0.354
Rajasthan,Banswara,2022-10-02,Mahatma Gandhi Jayanti,0.95
Rajasthan,Banswara,2022-01-14,Makar Sankranti,0.7079
Rajasthan,Banswara,2022-10-09,Milad un-Nabi/Id-e-Milad,0.0771
Rajasthan,Banswara,2022-08-08,Muharram/Ashura,0.0726
Rajasthan,Banswara,2022-01-01,New Year's Day,0.65
Rajasthan,Banswara,2022-08-11,Raksha Bandhan (Rakhi),0.6637
Rajasthan,Banswara,2022-04-10,Rama Navami,0.7079
Rajasthan,Banswara,2022-05-03,Ramzan Id/Eid-ul-Fitar,0.0862
Rajasthan,Banswara,2022-01-26,Republic Day,0.95
Rajasthan,Banswara,2022-02-05,Vasant Panchami,0.5309
Rajasthan,Barmer,2022-04-14,Ambedkar Jayanti,0.75
Rajasthan,Barmer,2022-07-10,Bakr Id/Eid ul-Adha,0.0862
Rajasthan,Barmer,2022-10-26,Bhai Duj,0.6637
Rajasthan,Barmer,2022-05-16,Buddha Purnima/Vesak,0.0798
Rajasthan,Barmer,2022-04-02,Chaitra Sukhladi,0.6194
Rajasthan,Barmer,2022-10-24,Diwali/Deepavali,0.7964
Rajasthan,Barmer,2022-10-05,Dussehra,0.7522
Rajasthan,Barmer,2022-09-26,First Day of Sharad Navratri,0.6637
Rajasthan,Barmer,2022-10-25,Govardhan Puja,0.7079
Rajasthan,Barmer,2022-01-09,Guru Govind Singh Jayanti,0.0121
Rajasthan,Barmer,2022-12-29,Guru Govind Singh Jayanti,0.0121
Rajasthan,Barmer,2022-11-08,Guru Nanak Jayanti,0.0121
Rajasthan,Barmer,2022-11-24,Guru Tegh Bahadur's Martyrdom Day,0.0109
Rajasthan,Barmer,2022-02-15,Hazarat Ali's Birthday,0.0544
Rajasthan,Barmer,2022-03-18,Holi,0.7522
Rajasthan,Barmer,2022-03-17,Holika Dahana,0.7079
Rajasthan,Barmer,2022-08-15,Independence Day,0.95
Rajasthan,Barmer,2022-04-29,Jamat Ul-Vida,0.0771
Rajasthan,Barmer,2022-08-19,Janmashtami,0.7522
Rajasthan,Barmer,2022-08-18,Janmashtami (Smarta),0.7522
Rajasthan,Barmer,2022-10-13,Karaka Chaturthi (Karva Chauth),0.4867
Rajasthan,Barmer,2022-03-01,Maha Shivaratri/Shivaratri,0.7079
Rajasthan,Barmer,2022-02-26,Maharishi Dayanand Saraswati Jayanti,0.354
Rajasthan,Barmer,2022-10-02,Mahatma Gandhi Jayanti,0.95
Rajasthan,Barmer,2022-01-14,Makar Sankranti,0.7079
Rajasthan,Barmer,2022-10-09,Milad un-Nabi/Id-e-Milad,0.0771
Rajasthan,Barmer,2022-08-08,Muharram/Ashura,0.0726
Rajasthan,Barmer,2022-01-01,New Year's Day,0.65
Rajasthan,Barmer,2022-08-11,Raksha Bandhan (Rakhi),0.6637
Rajasthan,Barmer,2022-04-10,Rama Navami,0.7079
Rajasthan,Barmer,2022-05-03,Ramzan Id/Eid-ul-Fitar,0.0862
Rajasthan,Barmer,2022-01-26,Republic Day,0.95
Rajasthan,Barmer,2022-02-05,Vasant Panchami,0.5309
Rajasthan,Bharatpur,2022-04-14,Ambedkar Jayanti,0.75
Rajasthan,Bharatpur,2022-07-10,Bakr Id/Eid ul-Adha,0.0862
Rajasthan,Bharatpur,2022-10-26,Bhai Duj,0.6637
Rajasthan,Bharatpur,2022-05-16,Buddha Purnima/Vesak,0.0798
Rajasthan,Bharatpur,2022-04-02,Chaitra Sukhladi,0.6194
Rajasthan,Bharatpur,2022-10-24,Diwali/Deepavali,0.7964
Rajasthan,Bharatpur,2022-10-05,Dussehra,0.7522
Rajasthan,Bharatpur,2022-09-26,First Day of Sharad Navratri,0.6637
Rajasthan,Bharatpur,2022-10-25,Govardhan Puja,0.7079
Rajasthan,Bharatpur,2022-01-09,Guru Govind Singh Jayanti,0.0121
Rajasthan,Bharatpur,2022-12-29,Guru Govind Singh Jayanti,0.0121
Rajasthan,Bharatpur,2022-11-08,Guru Nanak Jayanti,0.0121
Rajasthan,Bharatpur,2022-11-24,Guru Tegh Bahadur's Martyrdom Day,0.0109
Rajasthan,Bharatpur,2022-02-15,Hazarat Ali's Birthday,0.0544
Rajasthan,Bharatpur,2022-03-18,Holi,0.7522
Rajasthan,Bharatpur,2022-03-17,Holika Dahana,0.7079
Rajasthan,Bharatpur,2022-08-15,Independence Day,0.95
Rajasthan,Bharatpur,2022-04-29,Jamat Ul-Vida,0.0771
Rajasthan,Bharatpur,2022-08-19,Janmashtami,0.7522
Rajasthan,Bharatpur,2022-08-18,Janmashtami (Smarta),0.7522
Rajasthan,Bharatpur,2022-10-13,Karaka Chaturthi (Karva Chauth),0.4867
Rajasthan,Bharatpur,2022-03-01,Maha Shivaratri/Shivaratri,0.7079
Rajasthan,Bharatpur,2022-02-26,Maharishi Dayanand Saraswati Jayanti,0.354
Rajasthan,Bharatpur,2022-10-02,Mahatma Gandhi Jayanti,0.95
Rajasthan,Bharatpur,2022-01-14,Makar Sankranti,0.7079
Rajasthan,Bharatpur,2022-10-09,Milad un-Nabi/Id-e-Milad,0.0771
Rajasthan,Bharatpur,2022-08-08,Muharram/Ashura,0.0726
Rajasthan,Bharatpur,2022-01-01,New Year's Day,0.65
Rajasthan,Bharatpur,2022-08-11,Raksha Bandhan (Rakhi),0.6637
Rajasthan,Bharatpur,2022-04-10,Rama Navami,0.7079
Rajasthan,Bharatpur,2022-05-03,Ramzan Id/Eid-ul-Fitar,0.0862
Rajasthan,Bharatpur,2022-01-26,Republic Day,0.95
Rajasthan,Bharatpur,2022-02-05,Vasant Panchami,0.5309
Rajasthan,Bhilwara,2022-04-14,Ambedkar Jayanti,0.75
Rajasthan,Bhilwara,2022-07-10,Bakr Id/Eid ul-Adha,0.0862
Rajasthan,Bhilwara,2022-10-26,Bhai Duj,0.6637
Rajasthan,Bhilwara,2022-05-16,Buddha Purnima/Vesak,0.0798
Rajasthan,Bhilwara,2022-04-02,Chaitra Sukhladi,0.6194
Rajasthan,Bhilwara,2022-10-24,Diwali/Deepavali,0.7964
Rajasthan,Bhilwara,2022-10-05,Dussehra,0.7522
Rajasthan,Bhilwara,2022-09-26,First Day of Sharad Navratri,0.6637
Rajasthan,Bhilwara,2022-10-25,Govardhan Puja,0.7079
Rajasthan,Bhilwara,2022-01-09,Guru Govind Singh Jayanti,0.0121
Rajasthan,Bhilwara,2022-12-29,Guru Govind Singh Jayanti,0.0121
Rajasthan,Bhilwara,2022-11-08,Guru Nanak Jayanti,0.0121
Rajasthan,Bhilwara,2022-11-24,Guru Tegh Bahadur's Martyrdom Day,0.0109
Rajasthan,Bhilwara,2022-02-15,Hazarat Ali's Birthday,0.0544
Rajasthan,Bhilwara,2022-03-18,Holi,0.7522
Rajasthan,Bhilwara,2022-03-17,Holika Dahana,0.7079
Rajasthan,Bhilwara,2022-08-15,Independence Day,0.95
Rajasthan,Bhilwara,2022-04-29,Jamat Ul-Vida,0.0771
Rajasthan,Bhilwara,2022-08-19,Janmashtami,0.7522
Rajasthan,Bhilwara,2022-08-18,Janmashtami (Smarta),0.7522
Rajasthan,Bhilwara,2022-10-13,Karaka Chaturthi (Karva Chauth),0.4867
Rajasthan,Bhilwara,2022-03-01,Maha Shivaratri/Shivaratri,0.7079
Rajasthan,Bhilwara,2022-02-26,Maharishi Dayanand Saraswati Jayanti,0.354
Rajasthan,Bhilwara,2022-10-02,Mahatma Gandhi Jayanti,0.95
Rajasthan,Bhilwara,2022-01-14,Makar Sankranti,0.7079
Rajasthan,Bhilwara,2022-10-09,Milad un-Nabi/Id-e-Milad,0.0771
Rajasthan,Bhilwara,2022-08-08,Muharram/Ashura,0.0726
Rajasthan,Bhilwara,2022-01-01,New Year's Day,0.65
Rajasthan,Bhilwara,2022-08-11,Raksha Bandhan (Rakhi),0.6637
Rajasthan,Bhilwara,2022-04-10,Rama Navami,0.7079
Rajasthan,Bhilwara,2022-05-03,Ramzan Id/Eid-ul-Fitar,0.0862
Rajasthan,Bhilwara,2022-01-26,Republic Day,0.95
Rajasthan,Bhilwara,2022-02-05,Vasant Panchami,0.5309
Rajasthan,Bikaner,2022-04-14,Ambedkar Jayanti,0.75
Rajasthan,Bikaner,2022-07-10,Bakr Id/Eid ul-Adha,0.0862
Rajasthan,Bikaner,2022-10-26,Bhai Duj,0.6637
Rajasthan,Bikaner,2022-05-16,Buddha Purnima/Vesak,0.0798
Rajasthan,Bikaner,2022-04-02,Chaitra Sukhladi,0.6194
Rajasthan,Bikaner,2022-10-24,Diwali/Deepavali,0.7964
Rajasthan,Bikaner,2022-10-05,Dussehra,0.7522
Rajasthan,Bikaner,2022-09-26,First Day of Sharad Navratri,0.6637
Rajasthan,Bikaner,2022-10-25,Govardhan Puja,0.7079
Rajasthan,Bikaner,2022-01-09,Guru Govind Singh Jayanti,0.0121
Rajasthan,Bikaner,2022-12-29,Guru Govind Singh Jayanti,0.0121
Rajasthan,Bikaner,2022-11-08,Guru Nanak Jayanti,0.0121
Rajasthan,Bikaner,2022-11-24,Guru Tegh Bahadur's Martyrdom Day,0.0109
Rajasthan,Bikaner,2022-02-15,Hazarat Ali's Birthday,0.0544
Rajasthan,Bikaner,2022-03-18,Holi,0.7522
Rajasthan,Bikaner,2022-03-17,Holika Dahana,0.7079
Rajasthan,Bikaner,2022-08-15,Independence Day,0.95
Rajasthan,Bikaner,2022-04-29,Jamat Ul-Vida,0.0771
Rajasthan,Bikaner,2022-08-19,Janmashtami,0.7522
Rajasthan,Bikaner,2022-08-18,Janmashtami (Smarta),0.7522
Rajasthan,Bikaner,2022-10-13,Karaka Chaturthi (Karva Chauth),0.4867
Rajasthan,Bikaner,2022-03-01,Maha Shivaratri/Shivaratri,0.7079
Rajasthan,Bikaner,2022-02-26,Maharishi Dayanand Saraswati Jayanti,0.354
Rajasthan,Bikaner,2022-10-02,Mahatma Gandhi Jayanti,0.95
Rajasthan,Bikaner,2022-01-14,Makar Sankranti,0.7079
Rajasthan,Bikaner,2022-10-09,Milad un-Nabi/Id-e-Milad,0.0771
Rajasthan,Bikaner,2022-08-08,Muharram/Ashura,0.0726
Rajasthan,Bikaner,2022-01-01,New Year's Day,0.65
Rajasthan,Bikaner,2022-08-11,Raksha Bandhan (Rakhi),0.6637
Rajasthan,Bikaner,2022-04-10,Rama Navami,0.7079
Rajasthan,Bikaner,2022-05-03,Ramzan Id/Eid-ul-Fitar,0.0862
Rajasthan,Bikaner,2022-01-26,Republic Day,0.95
Rajasthan,Bikaner,2022-02-05,Vasant Panchami,0.5309
Rajasthan,Bundi,2022-04-14,Ambedkar Jayanti,0.75
Rajasthan,Bundi,2022-07-10,Bakr Id/Eid ul-Adha,0.0862
Rajasthan,Bundi,2022-10-26,Bhai Duj,0.6637
Rajasthan,Bundi,2022-05-16,Buddha Purnima/Vesak,0.0798
Rajasthan,Bundi,2022-04-02,Chaitra Sukhladi,0.6194
Rajasthan,Bundi,2022-10-24,Diwali/Deepavali,0.7964
Rajasthan,Bundi,2022-10-05,Dussehra,0.7522
Rajasthan,Bundi,2022-09-26,First Day of Sharad Navratri,0.6637
Rajasthan,Bundi,2022-10-25,Govardhan Puja,0.7079
Rajasthan,Bundi,2022-01-09,Guru Govind Singh Jayanti,0.0121
Rajasthan,Bundi,2022-12-29,Guru Govind Singh Jayanti,0.0121
Rajasthan,Bundi,2022-11-08,Guru Nanak Jayanti,0.0121
Rajasthan,Bundi,2022-11-24,Guru Tegh Bahadur's Martyrdom Day,0.0109
Rajasthan,Bundi,2022-02-15,Hazarat Ali's Birthday,0.0544
Rajasthan,Bundi,2022-03-18,Holi,0.7522
Rajasthan,Bundi,2022-03-17,Holika Dahana,0.7079
Rajasthan,Bundi,2022-08-15,Independence Day,0.95
Rajasthan,Bundi,2022-04-29,Jamat Ul-Vida,0.0771
Rajasthan,Bundi,2022-08-19,Janmashtami,0.7522
Rajasthan,Bundi,2022-08-18,Janmashtami (Smarta),0.7522
Rajasthan,Bundi,2022-10-13,Karaka Chaturthi (Karva Chauth),0.4867
Rajasthan,Bundi,2022-03-01,Maha Shivaratri/Shivaratri,0.7079
Rajasthan,Bundi,2022-02-26,Maharishi Dayanand Saraswati Jayanti,0.354
Rajasthan,Bundi,2022-10-02,Mahatma Gandhi Jayanti,0.95
Rajasthan,Bundi,2022-01-14,Makar Sankranti,0.7079
Rajasthan,Bundi,2022-10-09,Milad un-Nabi/Id-e-Milad,0.0771
Rajasthan,Bundi,2022-08-08,Muharram/Ashura,0.0726
Rajasthan,Bundi,2022-01-01,New Year's Day,0.65
Rajasthan,Bundi,2022-08-11,Raksha Bandhan (Rakhi),0.6637
Rajasthan,Bundi,2022-04-10,Rama Navami,0.7079
Rajasthan,Bundi,2022-05-03,Ramzan Id/Eid-ul-Fitar,0.0862
Rajasthan,Bundi,2022-01-26,Republic Day,0.95
Rajasthan,Bundi,2022-02-05,Vasant Panchami,0.5309
Rajasthan,Churu,2022-04-14,Ambedkar Jayanti,0.75
Rajasthan,Churu,2022-07-10,Bakr Id/Eid ul-Adha,0.0862
Rajasthan,Churu,2022-10-26,Bhai Duj,0.6637
Rajasthan,Churu,2022-05-16,Buddha Purnima/Vesak,0.0798
Rajasthan,Churu,2022-04-02,Chaitra Sukhladi,0.6194
Rajasthan,Churu,2022-10-24,Diwali/Deepavali,0.7964
Rajasthan,Churu,2022-10-05,Dussehra,0.7522
Rajasthan,Churu,2022-09-26,First Day of Sharad Navratri,0.6637
Rajasthan,Churu,2022-10-25,Govardhan Puja,0.7079
Rajasthan,Churu,2022-01-09,Guru Govind Singh Jayanti,0.0121
Rajasthan,Churu,2022-12-29,Guru Govind Singh Jayanti,0.0121
Rajasthan,Churu,2022-11-08,Guru Nanak Jayanti,0.0121
Rajasthan,Churu,2022-11-24,Guru Tegh Bahadur's Martyrdom Day,0.0109
Rajasthan,Churu,2022-02-15,Hazarat Ali's Birthday,0.0544
Rajasthan,Churu,2022-03-18,Holi,0.7522
Rajasthan,Churu,2022-03-17,Holika Dahana,0.7079
Rajasthan,Churu,2022-08-15,Independence Day,0.95
Rajasthan,Churu,2022-04-29,Jamat Ul-Vida,0.0771
Rajasthan,Churu,2022-08-19,Janmashtami,0.7522
Rajasthan,Churu,2022-08-18,Janmashtami (Smarta),0.7522
Rajasthan,Churu,2022-10-13,Karaka Chaturthi (Karva Chauth),0.4867
Rajasthan,Churu,2022-03-01,Maha Shivaratri/Shivaratri,0.7079
Rajasthan,Churu,2022-02-26,Maharishi Dayanand Saraswati Jayanti,0.354
Rajasthan,Churu,2022-10-02,Mahatma Gandhi Jayanti,0.95
Rajasthan,Churu,2022-01-14,Makar Sankranti,0.7079
Rajasthan,Churu,2022-10-09,Milad un-Nabi/Id-e-Milad,0.0771
Rajasthan,Churu,2022-08-08,Muharram/Ashura,0.0726
Rajasthan,Churu,2022-01-01,New Year's Day,0.65
Rajasthan,Churu,2022-08-11,Raksha Bandhan (Rakhi),0.6637
Rajasthan,Churu,2022-04-10,Rama Navami,0.7079
Rajasthan,Churu,2022-05-03,Ramzan Id/Eid-ul-Fitar,0.0862
Rajasthan,Churu,2022-01-26,Republic Day,0.95
Rajasthan,Churu,2022-02-05,Vasant Panchami,0.5309
Rajasthan,Dungarpur,2022-04-14,Ambedkar Jayanti,0.75
Rajasthan,Dungarpur,2022-07-10,Bakr Id/Eid ul-Adha,0.0862
Rajasthan,Dungarpur,2022-10-26,Bhai Duj,0.6637
Rajasthan,Dungarpur,2022-05-16,Buddha Purnima/Vesak,0.0798
Rajasthan,Dungarpur,2022-04-02,Chaitra Sukhladi,0.6194
Rajasthan,Dungarpur,2022-10-24,Diwali/Deepavali,0.7964
Rajasthan,Dungarpur,2022-10-05,Dussehra,0.7522
Rajasthan,Dungarpur,2022-09-26,First Day of Sharad Navratri,0.6637
Rajasthan,Dungarpur,2022-10-25,Govardhan Puja,0.7079
Rajasthan,Dungarpur,2022-01-09,Guru Govind Singh Jayanti,0.0121
Rajasthan,Dungarpur,2022-12-29,Guru Govind Singh Jayanti,0.0121
Rajasthan,Dungarpur,2022-11-08,Guru Nanak Jayanti,0.0121
Rajasthan,Dungarpur,2022-11-24,Guru Tegh Bahadur's Martyrdom Day,0.0109
Rajasthan,Dungarpur,2022-02-15,Hazarat Ali's Birthday,0.0544
Rajasthan,Dungarpur,2022-03-18,Holi,0.7522
Rajasthan,Dungarpur,2022-03-17,Holika Dahana,0.7079
Rajasthan,Dungarpur,2022-08-15,Independence Day,0.95
Rajasthan,Dungarpur,2022-04-29,Jamat Ul-Vida,0.0771
Rajasthan,Dungarpur,2022-08-19,Janmashtami,0.7522
Rajasthan,Dungarpur,2022-08-18,Janmashtami (Smarta),0.7522
Rajasthan,Dungarpur,2022-10-13,Karaka Chaturthi (Karva Chauth),0.4867
Rajasthan,Dungarpur,2022-03-01,Maha Shivaratri/Shivaratri,0.7079
Rajasthan,Dungarpur,2022-02-26,Maharishi Dayanand Saraswati Jayanti,0.354
Rajasthan,Dungarpur,2022-10-02,Mahatma Gandhi Jayanti,0.95
Rajasthan,Dungarpur,2022-01-14,Makar Sankranti,0.7079
Rajasthan,Dungarpur,2022-10-09,Milad un-Nabi/Id-e-Milad,0.0771
Rajasthan,Dungarpur,2022-08-08,Muharram/Ashura,0.0726
Rajasthan,Dungarpur,2022-01-01,New Year's Day,0.65
Rajasthan,Dungarpur,2022-08-11,Raksha Bandhan (Rakhi),0.6637
Rajasthan,Dungarpur,2022-04-10,Rama Navami,0.7079
Rajasthan,Dungarpur,2022-05-03,Ramzan Id/Eid-ul-Fitar,0.0862
Rajasthan,Dungarpur,2022-01-26,Republic Day,0.95
Rajasthan,Dungarpur,2022-02-05,Vasant Panchami,0.5309
Rajasthan,Ganganagar,2022-04-14,Ambedkar Jayanti,0.75
Rajasthan,Ganganagar,2022-07-10,Bakr Id/Eid ul-Adha,0.0862
Rajasthan,Ganganagar,2022-10-26,Bhai Duj,0.6637
Rajasthan,Ganganagar,2022-05-16,Buddha Purnima/Vesak,0.0798
Rajasthan,Ganganagar,2022-04-02,Chaitra Sukhladi,0.6194
Rajasthan,Ganganagar,2022-10-24,Diwali/Deepavali,0.7964
Rajasthan,Ganganagar,2022-10-05,Dussehra,0.7522
Rajasthan,Ganganagar,2022-09-26,First Day of Sharad Navratri,0.6637
Rajasthan,Ganganagar,2022-10-25,Govardhan Puja,0.7079
Rajasthan,Ganganagar,2022-01-09,Guru Govind Singh Jayanti,0.0121
Rajasthan,Ganganagar,2022-12-29,Guru Govind Singh Jayanti,0.0121
Rajasthan,Ganganagar,2022-11-08,Guru Nanak Jayanti,0.0121
Rajasthan,Ganganagar,2022-11-24,Guru Tegh Bahadur's Martyrdom Day,0.0109
Rajasthan,Ganganagar,2022-02-15,Hazarat Ali's Birthday,0.0544
Rajasthan,Ganganagar,2022-03-18,Holi,0.7522
Rajasthan,Ganganagar,2022-03-17,Holika Dahana,0.7079
Rajasthan,Ganganagar,2022-08-15,Independence Day,0.95
Rajasthan,Ganganagar,2022-04-29,Jamat Ul-Vida,0.0771
Rajasthan,Ganganagar,2022-08-19,Janmashtami,0.7522
Rajasthan,Ganganagar,2022-08-18,Janmashtami (Smarta),0.7522
Rajasthan,Ganganagar,2022-10-13,Karaka Chaturthi (Karva Chauth),0.4867
Rajasthan,Ganganagar,2022-03-01,Maha Shivaratri/Shivaratri,0.7079
Rajasthan,Ganganagar,2022-02-26,Maharishi Dayanand Saraswati Jayanti,0.354
Rajasthan,Ganganagar,2022-10-02,Mahatma Gandhi Jayanti,0.95
Rajasthan,Ganganagar,2022-01-14,Makar Sankranti,0.7079
Rajasthan,Ganganagar,2022-10-09,Milad un-Nabi/Id-e-Milad,0.0771
Rajasthan,Ganganagar,2022-08-08,Muharram/Ashura,0.0726
Rajasthan,Ganganagar,2022-01-01,New Year's Day,0.65
Rajasthan,Ganganagar,2022-08-11,Raksha Bandhan (Rakhi),0.6637
Rajasthan,Ganganagar,2022-04-10,Rama Navami,0.7079
Rajasthan,Ganganagar,2022-05-03,Ramzan Id/Eid-ul-Fitar,0.0862
Rajasthan,Ganganagar,2022-01-26,Republic Day,0.95
Rajasthan,Ganganagar,2022-02-05,Vasant Panchami,0.5309
Rajasthan,Jaipur,2022-04-14,Ambedkar Jayanti,0.75
Rajasthan,Jaipur,2022-07-10,Bakr Id/Eid ul-Adha,0.0862
Rajasthan,Jaipur,2022-10-26,Bhai Duj,0.6637
Rajasthan,Jaipur,2022-05-16,Buddha Purnima/Vesak,0.0798
Rajasthan,Jaipur,2022-04-02,Chaitra Sukhladi,0.6194
Rajasthan,Jaipur,2022-10-24,Diwali/Deepavali,0.7964
Rajasthan,Jaipur,2022-10-05,Dussehra,0.7522
Rajasthan,Jaipur,2022-09-26,First Day of Sharad Navratri,0.6637
Rajasthan,Jaipur,2022-10-25,Govardhan Puja,0.7079
